193.118.53.210 - - [06/Jun/2021:00:27:10 +0000] "GET / HTTP/1.1" 200 29 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
172.68.155.163 - - [06/Jun/2021:05:37:46 +0000] "POST /dns-query HTTP/1.1" 200 240 "-" "-"
172.68.155.163 - - [06/Jun/2021:05:37:46 +0000] "POST /dns-query HTTP/1.1" 200 339 "-" "-"
172.68.155.163 - - [06/Jun/2021:05:37:46 +0000] "POST /dns-query HTTP/1.1" 200 210 "-" "-"
172.68.155.163 - - [06/Jun/2021:05:37:46 +0000] "POST /dns-query HTTP/1.1" 200 116 "-" "-"
172.68.155.163 - - [06/Jun/2021:05:37:46 +0000] "POST /dns-query HTTP/1.1" 200 200 "-" "-"
172.68.155.163 - - [06/Jun/2021:05:37:46 +0000] "POST /dns-query HTTP/1.1" 200 338 "-" "-"
172.68.155.163 - - [06/Jun/2021:05:37:46 +0000] "POST /dns-query HTTP/1.1" 200 102 "-" "-"
172.68.155.163 - - [06/Jun/2021:05:37:46 +0000] "POST /dns-query HTTP/1.1" 200 303 "-" "-"
172.68.155.163 - - [06/Jun/2021:05:37:46 +0000] "POST /dns-query HTTP/1.1" 200 161 "-" "-"
172.68.155.163 - - [06/Jun/2021:05:37:46 +0000] "POST /dns-query HTTP/1.1" 200 103 "-" "-"
172.68.155.163 - - [06/Jun/2021:05:37:46 +0000] "POST /dns-query HTTP/1.1" 200 82 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:47 +0000] "POST /dns-query HTTP/1.1" 200 206 "-" "-"
172.68.155.163 - - [06/Jun/2021:05:37:47 +0000] "POST /dns-query HTTP/1.1" 200 93 "-" "-"
172.68.155.163 - - [06/Jun/2021:05:37:47 +0000] "POST /dns-query HTTP/1.1" 200 187 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:47 +0000] "POST /dns-query HTTP/1.1" 200 193 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:47 +0000] "POST /dns-query HTTP/2.0" 200 306 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:47 +0000] "POST /dns-query HTTP/1.1" 200 372 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:47 +0000] "POST /dns-query HTTP/1.1" 200 172 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:47 +0000] "POST /dns-query HTTP/1.1" 200 836 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:48 +0000] "POST /dns-query HTTP/1.1" 200 156 "-" "-"
172.68.155.163 - - [06/Jun/2021:05:37:48 +0000] "POST /dns-query HTTP/1.1" 200 183 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:48 +0000] "POST /dns-query HTTP/1.1" 200 304 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:48 +0000] "POST /dns-query HTTP/1.1" 200 101 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:48 +0000] "POST /dns-query HTTP/1.1" 200 215 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:51 +0000] "POST /dns-query HTTP/1.1" 200 196 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:52 +0000] "POST /dns-query HTTP/1.1" 200 196 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:52 +0000] "POST /dns-query HTTP/1.1" 200 102 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:53 +0000] "POST /dns-query HTTP/1.1" 200 179 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:54 +0000] "POST /dns-query HTTP/1.1" 200 179 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:54 +0000] "POST /dns-query HTTP/1.1" 200 179 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:55 +0000] "POST /dns-query HTTP/1.1" 200 179 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:55 +0000] "POST /dns-query HTTP/1.1" 200 179 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:56 +0000] "POST /dns-query HTTP/1.1" 200 179 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:56 +0000] "POST /dns-query HTTP/1.1" 200 179 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:56 +0000] "POST /dns-query HTTP/1.1" 200 67 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:56 +0000] "POST /dns-query HTTP/1.1" 200 179 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:57 +0000] "POST /dns-query HTTP/1.1" 200 101 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:57 +0000] "POST /dns-query HTTP/1.1" 200 101 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:57 +0000] "POST /dns-query HTTP/1.1" 200 179 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:57 +0000] "POST /dns-query HTTP/1.1" 200 179 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:57 +0000] "POST /dns-query HTTP/1.1" 200 179 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:58 +0000] "POST /dns-query HTTP/1.1" 200 179 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:58 +0000] "POST /dns-query HTTP/1.1" 200 179 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:58 +0000] "POST /dns-query HTTP/1.1" 200 179 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:58 +0000] "POST /dns-query HTTP/1.1" 200 179 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:59 +0000] "POST /dns-query HTTP/1.1" 200 179 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:59 +0000] "POST /dns-query HTTP/1.1" 200 78 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:59 +0000] "POST /dns-query HTTP/1.1" 200 179 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:59 +0000] "POST /dns-query HTTP/1.1" 200 82 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:37:59 +0000] "POST /dns-query HTTP/1.1" 200 179 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:00 +0000] "POST /dns-query HTTP/1.1" 200 179 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:00 +0000] "POST /dns-query HTTP/1.1" 200 179 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:00 +0000] "POST /dns-query HTTP/1.1" 200 179 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:03 +0000] "POST /dns-query HTTP/1.1" 200 82 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:04 +0000] "POST /dns-query HTTP/1.1" 200 83 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:04 +0000] "POST /dns-query HTTP/1.1" 200 109 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:05 +0000] "POST /dns-query HTTP/1.1" 200 82 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:05 +0000] "POST /dns-query HTTP/1.1" 200 116 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:05 +0000] "POST /dns-query HTTP/1.1" 200 112 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:06 +0000] "POST /dns-query HTTP/1.1" 200 161 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:07 +0000] "POST /dns-query HTTP/1.1" 200 115 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:07 +0000] "POST /dns-query HTTP/1.1" 200 312 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:07 +0000] "POST /dns-query HTTP/1.1" 200 67 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:07 +0000] "POST /dns-query HTTP/1.1" 200 100 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:07 +0000] "POST /dns-query HTTP/1.1" 200 116 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:08 +0000] "POST /dns-query HTTP/1.1" 200 112 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:08 +0000] "POST /dns-query HTTP/1.1" 200 69 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:09 +0000] "POST /dns-query HTTP/2.0" 200 113 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:10 +0000] "POST /dns-query HTTP/1.1" 200 836 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:10 +0000] "POST /dns-query HTTP/1.1" 200 82 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:11 +0000] "POST /dns-query HTTP/1.1" 200 97 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:11 +0000] "POST /dns-query HTTP/1.1" 200 99 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:11 +0000] "POST /dns-query HTTP/1.1" 200 82 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:11 +0000] "POST /dns-query HTTP/1.1" 200 109 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:11 +0000] "POST /dns-query HTTP/1.1" 200 158 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:12 +0000] "POST /dns-query HTTP/1.1" 200 106 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:13 +0000] "POST /dns-query HTTP/1.1" 200 101 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:14 +0000] "POST /dns-query HTTP/1.1" 200 108 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:14 +0000] "POST /dns-query HTTP/1.1" 200 128 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:14 +0000] "POST /dns-query HTTP/1.1" 200 105 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:14 +0000] "POST /dns-query HTTP/1.1" 200 116 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:14 +0000] "POST /dns-query HTTP/1.1" 200 108 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:14 +0000] "POST /dns-query HTTP/1.1" 200 80 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:14 +0000] "POST /dns-query HTTP/1.1" 200 80 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:14 +0000] "POST /dns-query HTTP/1.1" 200 108 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:14 +0000] "POST /dns-query HTTP/1.1" 200 202 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:14 +0000] "POST /dns-query HTTP/1.1" 200 215 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:14 +0000] "POST /dns-query HTTP/1.1" 200 135 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:14 +0000] "POST /dns-query HTTP/1.1" 200 100 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:14 +0000] "POST /dns-query HTTP/1.1" 200 114 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:14 +0000] "POST /dns-query HTTP/1.1" 200 102 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:14 +0000] "POST /dns-query HTTP/1.1" 200 133 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:14 +0000] "POST /dns-query HTTP/1.1" 200 118 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:15 +0000] "POST /dns-query HTTP/1.1" 200 69 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:15 +0000] "POST /dns-query HTTP/1.1" 200 107 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:15 +0000] "POST /dns-query HTTP/1.1" 200 111 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:15 +0000] "POST /dns-query HTTP/2.0" 200 114 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:15 +0000] "POST /dns-query HTTP/1.1" 200 76 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:15 +0000] "POST /dns-query HTTP/1.1" 200 74 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:15 +0000] "POST /dns-query HTTP/1.1" 200 113 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:15 +0000] "POST /dns-query HTTP/1.1" 200 108 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:15 +0000] "POST /dns-query HTTP/1.1" 200 195 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:15 +0000] "POST /dns-query HTTP/1.1" 200 57 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:16 +0000] "POST /dns-query HTTP/1.1" 200 333 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:16 +0000] "POST /dns-query HTTP/1.1" 200 153 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:16 +0000] "POST /dns-query HTTP/1.1" 200 374 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:16 +0000] "POST /dns-query HTTP/1.1" 200 90 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:16 +0000] "POST /dns-query HTTP/1.1" 200 108 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:16 +0000] "POST /dns-query HTTP/2.0" 200 108 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:16 +0000] "POST /dns-query HTTP/1.1" 200 101 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:16 +0000] "POST /dns-query HTTP/1.1" 200 102 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:17 +0000] "POST /dns-query HTTP/1.1" 200 309 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:17 +0000] "POST /dns-query HTTP/1.1" 200 146 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:17 +0000] "POST /dns-query HTTP/1.1" 200 110 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:17 +0000] "POST /dns-query HTTP/1.1" 200 127 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:18 +0000] "POST /dns-query HTTP/1.1" 200 144 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:20 +0000] "POST /dns-query HTTP/1.1" 200 110 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:25 +0000] "POST /dns-query HTTP/1.1" 200 80 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:25 +0000] "POST /dns-query HTTP/1.1" 200 80 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:25 +0000] "POST /dns-query HTTP/1.1" 200 82 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:26 +0000] "POST /dns-query HTTP/1.1" 200 162 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:28 +0000] "POST /dns-query HTTP/1.1" 200 73 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:28 +0000] "POST /dns-query HTTP/1.1" 200 103 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:29 +0000] "POST /dns-query HTTP/1.1" 200 105 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:29 +0000] "POST /dns-query HTTP/1.1" 200 108 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:29 +0000] "POST /dns-query HTTP/1.1" 200 836 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:29 +0000] "POST /dns-query HTTP/1.1" 200 108 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:29 +0000] "POST /dns-query HTTP/1.1" 200 128 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:29 +0000] "POST /dns-query HTTP/1.1" 200 105 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:29 +0000] "POST /dns-query HTTP/1.1" 200 99 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:29 +0000] "POST /dns-query HTTP/1.1" 200 114 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:29 +0000] "POST /dns-query HTTP/1.1" 200 116 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:29 +0000] "POST /dns-query HTTP/1.1" 200 74 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:29 +0000] "POST /dns-query HTTP/1.1" 200 90 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:29 +0000] "POST /dns-query HTTP/1.1" 200 102 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:29 +0000] "POST /dns-query HTTP/1.1" 200 102 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:29 +0000] "POST /dns-query HTTP/2.0" 200 215 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:29 +0000] "POST /dns-query HTTP/1.1" 200 107 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:29 +0000] "POST /dns-query HTTP/1.1" 200 202 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:30 +0000] "POST /dns-query HTTP/1.1" 200 108 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:30 +0000] "POST /dns-query HTTP/1.1" 200 108 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:30 +0000] "POST /dns-query HTTP/1.1" 200 108 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:30 +0000] "POST /dns-query HTTP/1.1" 200 100 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:30 +0000] "POST /dns-query HTTP/1.1" 200 57 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:30 +0000] "POST /dns-query HTTP/1.1" 200 113 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:30 +0000] "POST /dns-query HTTP/1.1" 200 101 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:30 +0000] "POST /dns-query HTTP/1.1" 200 135 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:30 +0000] "POST /dns-query HTTP/1.1" 200 374 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:30 +0000] "POST /dns-query HTTP/1.1" 200 333 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:33 +0000] "POST /dns-query HTTP/1.1" 200 119 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:33 +0000] "POST /dns-query HTTP/1.1" 200 82 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:33 +0000] "POST /dns-query HTTP/1.1" 200 82 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:34 +0000] "POST /dns-query HTTP/1.1" 200 72 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:34 +0000] "POST /dns-query HTTP/1.1" 200 68 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:35 +0000] "POST /dns-query HTTP/1.1" 200 82 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:35 +0000] "POST /dns-query HTTP/1.1" 200 68 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:35 +0000] "POST /dns-query HTTP/1.1" 200 110 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:36 +0000] "POST /dns-query HTTP/1.1" 200 208 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:36 +0000] "POST /dns-query HTTP/1.1" 200 130 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:36 +0000] "POST /dns-query HTTP/1.1" 200 82 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:37 +0000] "POST /dns-query HTTP/1.1" 200 195 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:37 +0000] "POST /dns-query HTTP/1.1" 200 88 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:38 +0000] "POST /dns-query HTTP/1.1" 200 68 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:38 +0000] "POST /dns-query HTTP/2.0" 200 159 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:38 +0000] "POST /dns-query HTTP/1.1" 200 114 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:38 +0000] "POST /dns-query HTTP/1.1" 200 114 "-" "-"
172.68.155.133 - - [06/Jun/2021:05:38:38 +0000] "POST /dns-query HTTP/1.1" 200 107 "-" "-"
